IdPesanan,SKU,NamaBarang,Jumlah,HargaBeli,HargaJual,Laba
ID-20171123-338498,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,120000,41731
ID-20171123-245381,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,120000,50071
ID-20171123-865338,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,69808,130000,60192
ID-20171123-865338,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,120000,54636
ID-20171123-279246,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,125000,57700
ID-20171123-223772,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,120000,48165
ID-20171123-223772,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,69046,130000,60954
ID-20171123-205985,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,115000,45071
ID-20171122-589966,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,130000,59929
ID-20171122-589966,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,110000,31731
ID-20171122-007793,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,115000,39791
ID-20171122-155865,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,115000,47635
ID-20171122-155865,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,110000,44440
ID-20171122-509780,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,115000,49636
ID-20171122-509780,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,130000,54791
ID-20171122-550043,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,130000,54791
ID-20171122-245525,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,71854,110000,38146
ID-20171122-915171,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,130000,64636
ID-20171122-656514,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,63650,130000,66350
ID-20171122-656514,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,125000,46731
ID-20171122-644753,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,125000,59636
ID-20171122-644753,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,120000,52635
ID-20171122-026539,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,120000,49929
ID-20171122-026539,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,120000,49929
ID-20171122-665156,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,110000,38376
ID-20171122-827138,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,120000,52635
ID-20171122-446669,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,110000,45272
ID-20171122-975711,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,71880,120000,48120
ID-20171122-232203,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,110000,42635
ID-20171122-295799,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,66955,120000,53045
ID-20171122-295799,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,115000,43376
ID-20171122-651901,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,120000,52700
ID-20171122-656103,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,120000,48165
ID-20171122-999388,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,110000,40071
ID-20171122-999388,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,67978,125000,57022
ID-20171122-293627,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,120000,50071
ID-20171122-293627,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,120000,55272
ID-20171122-031413,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,72543,120000,47457
ID-20171122-031413,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,115000,36731
ID-20171122-230634,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,68454,130000,61546
ID-20171121-127524,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,67666,130000,62334
ID-20171121-128636,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,120000,44791
ID-20171121-889026,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,71880,130000,58120
ID-20171121-889026,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,78612,115000,36388
ID-20171121-984102,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,67666,120000,52334
ID-20171121-448949,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,115000,44929
ID-20171121-448949,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,115000,36731
ID-20171121-807536,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,80230,115000,34770
ID-20171121-154093,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,110000,42635
ID-20171121-947757,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,120000,54636
ID-20171121-656724,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,130000,59929
ID-20171121-679577,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,120000,48165
ID-20171121-563052,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,125000,57700
ID-20171121-412166,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,120000,52635
ID-20171121-412166,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,120000,50071
ID-20171121-554040,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,130000,51731
ID-20171121-629873,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,110000,45272
ID-20171121-976572,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,63650,130000,66350
ID-20171120-784280,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,130000,62700
ID-20171120-784280,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,120000,48165
ID-20171120-232667,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,125000,53376
ID-20171120-075790,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,67978,130000,62022
ID-20171120-129497,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,115000,45071
ID-20171120-129497,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,120000,49929
ID-20171120-951054,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,68454,125000,56546
ID-20171120-885898,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,110000,39929
ID-20171120-885898,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,67666,120000,52334
ID-20171120-144702,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,66955,130000,63045
ID-20171120-498887,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,130000,60071
ID-20171120-976296,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,125000,49791
ID-20171120-976296,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,110000,39929
ID-20171120-854080,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,125000,59440
ID-20171120-854080,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,69808,125000,55192
ID-20171120-223084,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,110000,39929
ID-20171120-368982,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,125000,59636
ID-20171120-055463,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,125000,54929
ID-20171120-055463,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,63650,115000,51350
ID-20171120-234568,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,130000,60071
ID-20171120-234568,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,130000,51731
ID-20171120-543586,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,115000,50272
ID-20171120-039957,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,125000,54929
ID-20171120-039957,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,110000,44636
ID-20171119-201375,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,110000,44636
ID-20171119-555619,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,115000,44929
ID-20171119-415799,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,71854,130000,58146
ID-20171119-136864,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,120000,55272
ID-20171119-136864,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,120000,54636
ID-20171119-374542,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,125000,55071
ID-20171119-007533,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,69046,130000,60954
ID-20171119-980840,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,125000,59440
ID-20171119-980840,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,115000,39791
ID-20171119-560592,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,130000,54791
ID-20171119-580299,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,71854,115000,43146
ID-20171119-516020,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,125000,59636
ID-20171119-145683,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,72543,120000,47457
ID-20171119-145683,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,68454,120000,51546
ID-20171118-115750,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,130000,51731
ID-20171118-115750,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,130000,59929
ID-20171118-115750,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,110000,40071
ID-20171118-012321,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,125000,49791
ID-20171118-012321,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,125000,53376
ID-20171118-570202,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,63650,115000,51350
ID-20171118-999639,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,120000,49929
ID-20171118-999639,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,72543,125000,52457
ID-20171118-927368,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,120000,52700
ID-20171118-927368,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,67500,130000,62500
ID-20171118-897747,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,120000,41731
ID-20171118-463326,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,63650,120000,56350
ID-20171117-107180,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,68454,110000,41546
ID-20171117-603293,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,72543,115000,42457
ID-20171117-603293,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,115000,49440
ID-20171117-902498,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,115000,44929
ID-20171117-807046,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,67500,120000,52500
ID-20171117-807046,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,125000,59440
ID-20171117-112843,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,115000,49440
ID-20171117-886525,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,71880,110000,38120
ID-20171117-744812,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,120000,54636
ID-20171117-435218,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,130000,62700
ID-20171117-435218,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,130000,62700
ID-20171117-911026,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,73323,110000,36677
ID-20171117-272791,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",4,67500,120000,-150000
ID-20171117-272791,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,62320,120000,57680
ID-20171117-994035,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,110000,38376
ID-20171117-994035,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,130000,58165
ID-20171117-510501,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,71880,130000,58120
ID-20171117-547325,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,115000,49440
ID-20171117-129026,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,68454,120000,51546
ID-20171117-129026,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,120000,48376
ID-20171117-813079,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,120000,49929
ID-20171117-656359,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,110000,38165
ID-20171117-904621,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,67666,130000,62334
ID-20171117-432333,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,69046,120000,50954
ID-20171116-376043,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,120000,54440
ID-20171116-376043,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,74010,125000,50990
ID-20171116-833210,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,67666,130000,62334
ID-20171116-088378,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,130000,64440
ID-20171116-669258,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,70071,110000,39929
ID-20171116-142995,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,74010,120000,45990
ID-20171116-142995,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,78269,115000,36731
ID-20171116-001278,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,120000,54636
ID-20171116-605243,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,120000,48165
ID-20171116-168921,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,64728,125000,60272
ID-20171116-739071,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,71880,110000,38120
ID-20171116-739071,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,120000,52700
ID-20171116-878439,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,67978,115000,47022
ID-20171116-064339,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,68454,125000,56546
ID-20171116-064339,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,80230,115000,34770
ID-20171115-259712,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,110000,40071
ID-20171115-868366,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,67978,130000,62022
ID-20171115-615991,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,63650,120000,56350
ID-20171115-332429,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,120000,48165
ID-20171115-433938,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,130000,60071
ID-20171115-433938,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,110000,38165
ID-20171115-997305,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,115000,39791
ID-20171115-929724,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,110000,44440
ID-20171115-141068,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,62320,115000,52680
ID-20171115-141068,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,73323,130000,56677
ID-20171115-038005,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,110000,38376
ID-20171115-686190,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,71880,130000,58120
ID-20171115-217717,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,72543,115000,42457
ID-20171115-217717,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,130000,58376
ID-20171115-453721,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,72543,125000,52457
ID-20171115-600477,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,120000,52700
ID-20171115-103599,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,125000,59440
ID-20171115-103599,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,115000,49440
ID-20171115-513703,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,71854,110000,38146
ID-20171115-513703,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,67666,110000,42334
ID-20171115-554286,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,78612,115000,36388
ID-20171114-946843,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,78612,120000,41388
ID-20171114-455777,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,74010,120000,45990
ID-20171114-455777,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,67666,115000,47334
ID-20171114-876810,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,69808,120000,50192
ID-20171114-868847,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,115000,47635
ID-20171114-222705,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,120000,52700
ID-20171114-399298,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,68454,115000,46546
ID-20171114-399298,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",2,67365,115000,-19730
ID-20171114-540567,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,110000,40071
ID-20171114-304016,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,71854,120000,48146
ID-20171114-582476,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,110000,34791
ID-20171114-582476,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,110000,44440
ID-20171114-652228,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,67666,110000,42334
ID-20171114-652228,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,66955,120000,53045
ID-20171114-403132,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,130000,64440
ID-20171114-748604,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,115000,43376
ID-20171114-748604,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,115000,47635
ID-20171114-544412,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,125000,59440
ID-20171114-082857,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,120000,54636
ID-20171114-315538,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,125000,59440
ID-20171114-315538,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,78612,125000,46388
ID-20171113-858256,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,110000,44440
ID-20171113-023313,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,74059,110000,35941
ID-20171113-211034,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,69808,125000,55192
ID-20171113-453839,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,115000,47700
ID-20171113-246639,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,67365,125000,57635
ID-20171113-690923,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,80230,130000,49770
ID-20171113-006481,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,130000,64636
ID-20171113-006481,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,110000,44440
ID-20171113-302319,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,120000,50071
ID-20171113-941408,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,110000,40071
ID-20171113-853265,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,74010,125000,50990
ID-20171113-853265,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,67500,110000,42500
ID-20171113-348397,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,125000,57700
ID-20171113-883171,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,75209,120000,44791
ID-20171113-883171,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,67300,120000,52700
ID-20171113-477274,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,67666,120000,52334
ID-20171113-477274,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,66955,125000,58045
ID-20171113-124685,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,63650,125000,61350
ID-20171113-413527,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,80230,110000,29770
ID-20171113-454464,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,69929,110000,40071
ID-20171113-683750,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,71624,125000,53376
ID-20171113-683750,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,65560,115000,49440
ID-20171112-369582,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,120000,48165
ID-20171112-524345,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,65364,125000,59636
ID-20171112-738854,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,78612,125000,46388
ID-20171112-700851,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,80230,125000,44770
ID-20171112-187626,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,71835,115000,43165
